tensor_name,cosine similarity,meanA,meanB,meanA - meanB,stdA,stdB,stdA - stdB,varA,varB,varA - varB
tensor_idx_0_layer_class_LayerNorm_layer_name_layer_norm_0_micro_step_0.npy,1.0000001192092896,1.0023359031663404e-08,1.0023359031663404e-08,0.0,0.9533827900886536,0.9533827900886536,0.0,0.9089387059211731,0.9089387059211731,0.0
tensor_idx_1_layer_class_LayerNorm_layer_name_layer_norm_1_micro_step_0.npy,1.0000001192092896,9.972791303880513e-08,9.972791303880513e-08,0.0,0.9614769816398621,0.9614769816398621,0.0,0.9244379997253418,0.9244379997253418,0.0
tensor_idx_2_layer_class_LayerNorm_layer_name_layer_norm_2_micro_step_0.npy,1.0,-1.4717552687670832e-07,-1.4717552687670832e-07,0.0,0.9950181245803833,0.9950181245803833,0.0,0.9900611042976379,0.9900611042976379,0.0
tensor_idx_3_layer_class_LayerNorm_layer_name_layer_norm_3_micro_step_0.npy,0.9999998807907104,-1.3607404980575666e-07,-1.3607404980575666e-07,0.0,0.9956039786338806,0.9956039786338806,0.0,0.9912272691726685,0.9912272691726685,0.0
tensor_idx_4_layer_class_LayerNorm_layer_name_layer_norm_4_micro_step_0.npy,1.0000001192092896,5.7474970560633665e-08,5.7474970560633665e-08,0.0,0.9976831674575806,0.9976831674575806,0.0,0.9953716993331909,0.9953716993331909,0.0
